10001;11460;10001;0;15.0
10002;11461;10001;0;15.0
10003;11964;10002;0;15.0
10004;11965;10002;0;15.0
10005;11966;10002;0;15.0
10006;11967;10002;0;15.0
10007;11968;10002;0;15.0
10008;11969;10002;0;15.0
10009;11970;10002;0;15.0
10010;11971;10002;0;15.0
10011;11972;10002;0;15.0
10012;11973;10002;0;15.0
10013;11974;10003;1;100.0
10014;11994;10003;0;15.0
10015;11984;10003;0;15.0
10016;12004;10003;0;15.0
10017;12014;10003;0;15.0
10018;12034;10003;0;15.0
10019;12024;10003;0;15.0
10020;12035;10003;0;15.0
10021;12036;10003;0;15.0
10022;12037;10003;0;15.0
10023;12038;10003;0;15.0
10024;12039;10003;0;15.0
10025;12040;10003;0;15.0
10026;12041;10003;0;15.0
10027;12042;10003;0;15.0
10028;12043;10003;0;15.0
10029;12033;10003;0;15.0
10030;12023;10003;0;15.0
10031;12013;10003;0;15.0
10032;12003;10003;0;15.0
10033;11993;10003;0;15.0
10034;11983;10003;0;15.0
10035;11987;10004;0;15.0
10036;11997;10004;0;15.0
10037;11998;10004;0;15.0
10038;11989;10004;0;15.0
10039;11988;10004;0;15.0
10040;11999;10004;0;15.0
10041;12000;10004;0;15.0
10042;11990;10004;0;15.0
10043;12001;10004;0;15.0
10044;11991;10004;0;15.0
10045;11463;10005;0;15.0
10046;11462;10005;0;15.0
10047;11564;10006;0;15.0
10048;11565;10006;0;15.0
10049;11566;10006;0;15.0
10050;11567;10006;0;15.0
10051;11568;10006;0;15.0
10052;11569;10006;0;15.0
10053;11570;10006;0;15.0
10054;11571;10006;0;15.0
10055;11572;10006;0;15.0
10056;11573;10006;0;15.0
10057;11584;10007;0;15.0
10058;11585;10007;0;15.0
10059;11586;10007;0;15.0
10060;11587;10007;0;15.0
10061;11589;10007;0;15.0
10062;11590;10007;0;15.0
10063;11588;10007;0;15.0
10064;11591;10007;0;15.0
10065;11592;10007;0;15.0
10066;11593;10007;0;15.0
10067;11646;10008;0;15.0
10068;11645;10008;0;15.0
10069;11625;10008;0;15.0
10070;11626;10008;0;15.0
10071;11606;10008;0;15.0
10072;11605;10008;0;15.0
10073;10179;10009;0;15.0
10074;10180;10009;0;15.0
10075;10181;10009;0;15.0
10076;10182;10009;0;15.0
10077;10183;10009;0;15.0
10078;10188;10009;0;15.0
10079;10187;10009;0;15.0
10080;10186;10009;0;15.0
10081;10185;10009;0;15.0
10082;10184;10009;0;15.0
10083;10189;10009;0;15.0
10084;10190;10009;0;15.0
10085;10191;10009;0;15.0
10086;10192;10009;0;15.0
10087;10193;10009;0;15.0
10088;10198;10009;0;15.0
10089;10197;10009;0;15.0
10090;10196;10009;0;15.0
10091;10201;10009;0;15.0
10092;10200;10009;0;15.0
10093;10195;10009;0;15.0
10094;10194;10009;0;15.0
10095;10199;10009;0;15.0
10096;10202;10009;0;15.0
10097;10203;10009;0;15.0
10098;11607;10010;1;30.0
10099;11608;10010;0;15.0
10100;11609;10010;0;15.0
10101;11610;10010;0;15.0
10102;11630;10010;0;15.0
10103;11629;10010;0;15.0
10104;11628;10010;0;15.0
10105;11627;10010;0;15.0
10106;10204;10011;0;15.0
10107;10205;10011;0;15.0
10108;10210;10011;0;15.0
10109;10209;10011;0;15.0
10110;11604;10012;0;15.0
10111;11624;10012;0;15.0
10112;11644;10012;0;15.0
10113;11664;10012;0;15.0
10114;11665;10012;0;15.0
10115;11685;10012;0;15.0
10116;11684;10012;0;15.0
10117;11670;10013;0;25.0
10118;11669;10013;1;15.0
10119;11667;10013;0;15.0
10120;11649;10014;0;15.0
10121;11650;10015;0;15.0
10122;11986;10016;0;15.0
10123;11976;10016;0;15.0
10124;11977;10017;0;15.0
10125;11978;10018;0;15.0
10126;11671;10019;0;15.0
10127;11647;10020;0;15.0
10128;10206;10021;0;15.0
10129;11584;10022;0;15.0
10130;11626;10022;0;15.0
10131;11647;10022;0;15.0
10132;11610;10022;0;15.0
10133;11590;10022;0;15.0
10134;11570;10022;0;15.0
10135;11609;10022;0;15.0
10136;11649;10022;0;15.0
10137;11670;10022;0;15.0
10138;11688;10022;0;15.0
10139;11964;10023;0;15.0
10140;11965;10023;0;15.0
10141;11966;10023;0;15.0
10142;11976;10023;0;15.0
10143;11975;10023;0;15.0
10144;11974;10023;0;15.0
10145;11967;10024;0;15.0
10146;12024;10025;0;15.0
10147;12025;10025;0;15.0
10148;12026;10025;0;15.0
10149;12027;10025;0;15.0
10150;12028;10025;0;15.0
10151;12029;10025;0;15.0
10152;12030;10025;0;15.0
10153;12031;10025;0;15.0
10154;12032;10025;0;15.0
10155;12033;10025;0;15.0
10156;11564;10026;0;15.0
10157;11565;10026;0;15.0
10158;11566;10026;0;15.0
